C1, C2, C3, C4, C5, C6, L1, L2, L3, T1, g, r, e
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.0210642, 0.176624, 0.8945412673231466
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.0176364, 0.179119, 0.8765319551095234
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.0120007, 0.172684, 0.8583796091205507
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.01498311, 0.1690875, 0.8404513861827064
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.4499154, 0.02779494, -3.9030091276817656
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.3393189, 0.1190149, -9.020430056693785
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.2153328, 0.291295, -14.140498354903404
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.1289736, 0.522427, -19.262947067400617
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.08253377, 0.7316113, -24.387928385943777
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.05547959, 0.9121691, -29.51894493290265
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.03433164, 1.117331, -34.65370784105291
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.01394468, 1.880261, -39.79066762698935
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 0.00550044, 2.38184, -44.929802967885806
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.0914136, 0.0867297, 0.980854621443854
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.122506, 0.0873852, 0.9606503193271722
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.0756926, 0.0783042, 0.9466320213821822
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.039594, 0.212975, 0.9306815204387046
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.0306927, 0.260344, 0.9143116821725589
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.034476, 0.185153, 0.8989510303923843
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.0305189, 0.19354, 0.8818647918378141
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.0247316, 0.180425, 0.861075660931518
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.9, 0.005610965, 0.259357, 0.8441561344197122
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.9295436, 0.01762888, 0.9825345418800908
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.7214796, 0.0416731, 0.950474629840532
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.4619359, 0.08374586, 0.898035509706395
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2782762, 0.1472292, 0.8557175729417154
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.1628141, 0.2160118, 0.8341814741005521
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.09361862, 0.2715077, 0.8343939676574058
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.06031013, 0.2860229, 0.8420282820483683
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.04653566, 0.2552331, 0.8480451615746023
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.04043756, 0.2117007, 0.8472712021585289
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.1, 0.4260604, 0.05201863, 0.9921926354587998
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.3488362, 0.06789115, 0.9841098076439116
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.2534247, 0.07302599, 0.9760409973873299
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.1770118, 0.05282242, 0.9680291271286979
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.1338389, 0.02399711, 0.960137262965438
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.1130663, 0.05992739, 0.9519767262293084
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.08576995, 0.2295005, 0.9421575529941542
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.04403345, 0.6157928, 0.9280323027269309
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.02043832, 0.8596763, 0.9145930571428668
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.1, 0.9299231, 0.01223938, 0.9829977272217154
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.2, 0.7297904, 0.05002805, 0.9373855654421891
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.4730777, 0.1385182, 0.8402762561815786
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.4, 0.2918073, 0.2555237, 0.7661024164150423
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.5, 0.1789593, 0.3954629, 0.7370461609021597
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.6, 0.1068944, 0.5603746, 0.7447658836068192
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.06871575, 0.6850758, 0.7765388964583629
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.8, 0.05097933, 0.6606136, 0.8132721755010528
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.9, 0.0420677, 0.4704089, 0.8377206772918087
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.1, 0.4562576, 0.02905267, 0.9925250321542847
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.2, 0.3569489, 0.01512918, 0.9847612527780013
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.30000000000000004, 0.2294429, 0.01559106, 0.9768387397247421
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.4, 0.1250153, 0.07955636, 0.9688249569504848
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.5, 0.06261531, 0.2298224, 0.9608486380525546
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.6, 0.03530493, 0.4097173, 0.952888023996363
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.7000000000000001, 0.02410317, 0.382826, 0.9446711557787523
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.8, 0.01493737, 0.1511694, 0.9358610373899946
1e-06, 2e-05, 2e-05, 1e-06, 2e-05, 2e-05, 0.001, 0.001, 0.001, 0.9, 0.0090586, 0.1562059, 0.9266390787157657
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.1, 0.2450044, 0.1953914, -3.901272601645036
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.2, 0.09234292, 0.605709, -9.021672387801507
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.05649904, 0.8208159, -14.143441683315888
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.4, 0.04295066, 0.8483476, -19.26748887754602
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.5, 0.03397103, 0.8174082, -24.394372198969204
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.6, 0.0257415, 0.7928843, -29.524176061173947
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.01887239, 0.7766526, -34.65682450300445
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.8, 0.01234261, 0.8563165, -39.79234685999952
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 1e-06, 0.9, 0.004417261, 1.775403, -44.93072828688224
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.1, 0.00912734, 0.714591, 0.9837245696847785
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.2, 0.01721941, 0.3831024, 0.9669772170091909
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.02326662, 0.1910759, 0.9497796062954177
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.4, 0.02508816, 0.2099597, 0.9326798825682359
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.5, 0.02409551, 0.1964939, 0.9160002765593873
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.6, 0.02834588, 0.1856685, 0.8995115247452712
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.03037539, 0.1772096, 0.8829724193020275
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.8, 0.03142597, 0.1725496, 0.8664307374208309
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 0.03292502, 0.1659547, 0.8497270715216569
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 0.2448316, 0.3244802, -3.9036597337983703
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 0.09910249, 1.080809, -9.02203318232689
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.06443475, 1.57767, -14.142598180497295
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 0.05178084, 1.780655, -19.2658841802556
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 0.04532959, 1.824463, -24.39197839802978
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 0.04099519, 1.810785, -29.52099676002383
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.03832294, 1.746495, -34.65382220296764
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 0.03566938, 1.7035, -39.79140122147454
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 0.02997776, 1.80908, -44.93087996958843
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.0151503, 0.274698, 0.9838878598807543
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.009958496, 0.2823651, 0.9671592849849835
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.01722968, 0.1541666, 0.9502629608258673
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.01980498, 0.1598971, 0.9330918887362026
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.02107092, 0.1767451, 0.9161517217332458
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.02532564, 0.175899, 0.8995319747446031
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.027876, 0.1713956, 0.8825825469850138
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.028689, 0.1571682, 0.8657972434402615
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.001, 0.9, 0.0313471, 0.1534067, 0.8494634172555238
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 0.5532598, 0.09647923, 0.9340199064046074
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 0.3781892, 0.1594722, 0.8804655029382817
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.2905128, 0.2079706, 0.8522749414838199
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 0.2057815, 0.2535305, 0.8409762650791274
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 0.1380435, 0.2848013, 0.8364723871887239
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 0.09585148, 0.2877632, 0.8378215516679021
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.06366767, 0.28346, 0.841175690288981
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.04626769, 0.2542392, 0.8454463933798767
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.04055885, 0.2100675, 0.8456534584579741
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.208843, 0.09284486, 0.9918195921360078
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.07035984, 0.1335925, 0.9839955503530301
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.08151289, 0.1393147, 0.9756963281127811
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.02098976, 0.2854812, 0.9674366925270125
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.05487118, 0.1605301, 0.9594166652580778
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.02866764, 0.1052574, 0.95148411206876
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.04152569, 0.3412512, 0.9419332147314856
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.0372692, 0.02828832, 0.9360024941513124
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.03718658, 0.2182828, 0.9246434196298076
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.1, 0.5313717, 0.1417587, 0.8786653679588519
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.2, 0.3906123, 0.2400382, 0.8055765915342906
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.3062081, 0.3107718, 0.7642027528025348
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.4, 0.2244053, 0.4041448, 0.7340755774897958
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.5, 0.1566195, 0.5111118, 0.7209196963582222
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.6, 0.1095677, 0.6195037, 0.7288920440710915
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.07500941, 0.7373307, 0.7534807268301047
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.05354335, 0.7658512, 0.7910852554001652
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.04358369, 0.5857356, 0.8267901844857499
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.2366902, 0.08496765, 0.9918924985115131
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.07642172, 0.03613775, 0.984069813247678
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.06954405, 0.1634811, 0.9756770589630863
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.4, 0.02623323, 0.1161348, 0.9676082003387643
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.04481103, 0.3249579, 0.9591446879783501
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.03098575, 0.2215188, 0.951682548439597
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.03432182, 0.3421978, 0.9419051957268241
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.04215476, 0.2133055, 0.9356447999048161
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.03277762, 0.1880308, 0.9256317025855714
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 0.4504373, 0.02258978, -3.902625810436495
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.2, 0.3457913, 0.0696108, -9.020197760328411
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.2266872, 0.1447445, -14.142327550694889
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.4, 0.1342323, 0.2504826, -19.26679965555448
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.5, 0.07385912, 0.3952949, -24.394434590975443
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.6, 0.03767504, 0.8626635, -29.522825089905268
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.01704606, 1.376441, -34.65745264404375
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.8, 0.003474723, 3.92964, -39.79209271534983
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 1e-06, 0.9, 0.00411729, 1.48833, -44.929374274197905
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.1, 0.0882113, 0.114733, 0.9810386050258701
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.2, 0.122613, 0.0950796, 0.961655571881736
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.0821247, 0.131795, 0.9465876271357544
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.4, 0.0331597, 0.152219, 0.9303725895994904
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.5, 0.0114482, 0.196598, 0.9122932468802064
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.00272866, 0.329938, 0.8936181810805512
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.001680721, 0.1802727, 0.8753530135236331
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.01022835, 0.1669243, 0.8574211086781688
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.01950309, 0.1511765, 0.8403129544009782
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.4502585, 0.02763246, -3.9030093696371537
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.3455716, 0.1127604, -9.020412712446568
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.233143, 0.2557038, -14.140451143728766
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.1538253, 0.4201763, -19.26294382657658
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.1056528, 0.5626085, -24.388147053294393
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.07358013, 0.6804949, -29.519329699483478
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.04697292, 0.8376773, -34.65405686492428
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.0221577, 1.23508, -39.79105847236602
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 0.00136747, 10.0782, -44.93027799407036
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.0891103, 0.0879578, 0.9811589881396033
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.120867, 0.0786739, 0.9620959106330638
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.075733, 0.0915351, 0.9483881753821778
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.026935, 0.316041, 0.9331830658055658
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.00786873, 1.0755, 0.9157787974251104
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.6, 8.960388e-06, 637.1933, 0.8981757789980698
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.00236941, 1.266332, 0.8790780061682154
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.00300303, 0.5736513, 0.8606560553189959
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.9, 0.01295591, 0.1331976, 0.8440695600160284
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.9315294, 0.0176867, 0.982567081177092
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.7286385, 0.03925785, 0.951043704884135
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.4750124, 0.08273544, 0.8997014185639179
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2936463, 0.1423288, 0.8573164471564559
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.1797486, 0.2050314, 0.8358964608744273
1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.1036414, 0.2567628, 0.8336355142354761
