C1, C2, C3, C4, C5, C6, L1, L2, L3, T1, g, r, e
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.2, 1.107406, 0.6610694, -0.03384520890662219
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 1.094528, 0.8127891, -0.23341483119946305
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.9473308, 1.018064, -0.29409946427643885
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.6900616, 1.407077, -0.28246931716263995
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.5878051, 1.957266, -0.335540417641814
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.1307014, 11.78941, -0.22433144236265762
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.25756, 13.9562, -1.3763858847080848
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 1e-06, 0.001, 0.001, 0.9, 1.2665, 1.26237, -0.04286078475534212
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 1.197407, 0.4351283, 0.2865052314056965
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 1.219372, 0.5023458, 0.1454170389665064
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 1.142541, 0.5567298, -0.017022812705779416
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 1.013067, 0.7363759, -0.467434268204054
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.6640896, 1.233392, -1.1021823796844412
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.1658316, 3.620751, -1.1742106608337326
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.12306, 4.23792, -1.7028420785125729
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.757407, 0.532107, -1.4119085617791065
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.827474, 0.274425, 0.6335163825537962
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.1, 0.729457, 0.1275788, 0.9901624995073046
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.4789471, 0.2046663, 0.9875487894898336
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.1690222, 0.5557403, 0.9811902951964264
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.128916, 0.622654, 0.9722772169015157
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.304747, 0.323592, 0.9548844988250598
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.197535, 0.279228, 0.9538790144038228
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.27007, 0.537244, 0.9106154781033842
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.834, 0.251545, 0.8582030489387917
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.828765, 0.252447, 0.8096175539677761
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.1, 1.084955, 0.3145261, 0.6252927960745618
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.2, 1.335599, 0.6770954, -0.12951738949648073
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 1.483533, 1.08019, -0.7248256082522041
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.4, 1.327768, 1.690485, -1.2347415504415966
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.5, 0.740351, 3.552645, -1.5567304473447798
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.6, 0.127566, 19.11, -1.4390967935458072
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.53515, 3.36041, -0.8198898649413605
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.8, 0.680424, 1.63052, -0.14513625898997234
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 1e-06, 0.9, 0.833874, 0.265601, 0.6318482561817873
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.1, 0.729082, 0.1257627, 0.9895953040958483
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.2, 0.4770613, 0.2030799, 0.9880773186974988
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.30000000000000004, 0.165055, 0.5645181, 0.9816076832932875
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.4, 0.131186, 0.635235, 0.9729388760920196
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.5, 0.304536, 0.332419, 0.9555172120146637
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.6, 0.197646, 0.292953, 0.9542997246911294
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.7000000000000001, 0.269802, 0.543466, 0.9133146408550897
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.8, 0.833505, 0.253189, 0.8601613303877922
2e-05, 1e-06, 1e-06, 2e-05, 1e-06, 2e-05, 0.001, 0.001, 0.001, 0.9, 0.828437, 0.256276, 0.812226099028307
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.1, 1.688002, 0.8285044, -2.503410387840618
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.2, 2.122908, 0.8951462, -3.7511016043717036
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 2.251432, 0.9041521, -4.090536427516471
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.4, 2.274321, 0.8800402, -4.411297153070408
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.5, 2.211097, 0.8418265, -4.836799992855401
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.6, 2.008363, 0.8153939, -4.733217156019232
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 1.514362, 0.8700298, -4.501200906080577
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.8, 0.2887442, 2.908419, -3.895216207281015
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 1e-06, 0.9, 0.430735, 1.02789, -2.2760605783134333
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.1, 0.8821137, 0.3070108, 0.6295816405725778
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.2, 0.731453, 0.6674682, 0.25899582697846457
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.5317425, 1.194332, 0.028037334420152507
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.4, 0.2791786, 2.412894, -0.0782647221802807
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.5, 0.03961096, 13.88171, 0.046151419153550054
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.6, 0.0005467579, 830.6892, 0.1486808410821948
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.0127236, 30.8635, 0.15477676789061603
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.8, 0.0495036, 6.2711, 0.18255209986734477
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.001, 0.9, 0.217543, 0.908985, 0.32603461982401605
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.1, 1.260223, 0.8802363, -0.5020708450911306
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.2, 2.025306, 1.199823, -2.2193222488665314
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.30000000000000004, 2.811912, 1.170584, -3.448671710455875
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.4, 3.482022, 1.245967, -4.139595064383811
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.5, 4.450333, 1.4216, -5.540201200391084
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.6, 5.079516, 1.663913, -6.680363619685083
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.7000000000000001, 4.213697, 2.575244, -7.476511120263408
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.8, 1.08138, 10.0273, -7.383919670408494
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 1e-06, 0.9, 3.38909, 1.27766, -2.922631242224015
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.1, 0.8811095, 0.4071998, 0.5214490845628819
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.2, 0.7653323, 0.7288439, 0.2213129831727507
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.626113, 1.099883, 0.08951727070615718
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.4, 0.4020994, 2.012509, -0.030895812619146118
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.5, 0.04819758, 16.93357, -0.05648736079948362
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.6, 0.04124082, 21.16274, -0.06616572333357988
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.1385567, 9.370741, -0.341395598411944
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.8, 0.369954, 7.92867, -1.0209149185161157
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.001, 0.9, 1.31696, 1.04307, 0.12797108319771816
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.1, 1.17869, 0.3501209, 0.4220796738413449
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.2, 1.489468, 0.5484875, -0.33381574815530096
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.30000000000000004, 1.672006, 0.6014554, -0.7770212731676465
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.4, 1.745771, 0.6281918, -1.2607663778847253
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.5, 1.705825, 0.6421913, -1.8818664814307338
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.6, 1.489227, 0.6682317, -2.2449162969809255
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.9407899, 0.8022569, -2.5380692313816895
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.8, 0.0423076, 8.63741, -1.588885371818043
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 1e-06, 0.9, 0.632214, 0.292139, 0.4228054475500407
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.1, 0.779411, 0.09726397, 0.9905227339497277
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.2, 0.5666769, 0.1599288, 0.9842532338265081
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.2651362, 0.3389376, 0.9792496253255821
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.4, 0.0361388, 1.74917, 0.9661395788676542
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.5, 0.129083, 0.175315, 0.9555993287433202
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.6, 0.01832695, 3.927066, 0.9037965124689897
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.156269, 0.526653, 0.9317088446867036
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.8, 0.811513, 0.231996, 0.8600772313450289
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.001, 0.9, 0.832875, 0.25665, 0.8092567399891774
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.1, 1.154249, 0.3434417, 0.4701072518933834
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.2, 1.640239, 0.7631754, -0.40704845963211467
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.30000000000000004, 1.827838, 0.8542004, -0.6347339734921404
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.4, 1.809939, 0.9018392, -0.5704291246212572
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.5, 1.646814, 0.943279, -0.47762153528700657
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.6, 1.36715, 1.012574, -0.35801604602325077
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.7000000000000001, 0.9634553, 1.205482, -0.13802308477918632
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.8, 0.3546121, 2.441457, 0.13649202440784242
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 1e-06, 0.9, 0.518969, 0.480572, 0.5669983757526575
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.1, 0.7795189, 0.09138203, 0.9898185888286304
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.2, 0.5680004, 0.1531811, 0.9832928359939874
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.30000000000000004, 0.2684366, 0.3464585, 0.9791981523132122
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.4, 0.0344486, 1.89397, 0.9663162408999966
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.5, 0.101734, 0.394973, 0.9628576460547862
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.6, 0.06382554, 0.8786411, 0.9409013328137433
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.7000000000000001, 0.1558, 0.537126, 0.9338189245800776
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.8, 0.810931, 0.233568, 0.8619943477111079
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.001, 0.9, 0.832547, 0.260806, 0.8113911066759876
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.1, 1.00274, 0.9546997, -4.090673824383638
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.2, 0.9692284, 1.252824, -4.827798935248826
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.30000000000000004, 0.8691684, 1.556353, -4.339052874733839
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.4, 0.6500081, 2.244304, -4.0159631237408835
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.5, 0.2746533, 5.027036, -3.2527407032214444
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.6, 0.04091263, 27.70115, -1.9944258393713064
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.7000000000000001, 0.02590638, 31.19427, -1.435049595344729
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.8, 0.0342385, 17.0847, -1.013923802144378
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 1e-06, 0.9, 0.198564, 1.76434, -0.531115439359945
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.1, 0.8122257, 0.3620439, 0.6546188660653072
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.2, 0.6973917, 0.7142947, 0.2667118792663958
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.30000000000000004, 0.5261388, 1.19117, 0.024771022414035823
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.4, 0.2634377, 2.60295, -0.1166207974884632
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.5, 0.011491, 56.5094, -0.12275663922513574
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.6, 0.1081384, 5.166406, 0.01753739527088854
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.7000000000000001, 0.001557958, 291.0733, 0.1145865635113033
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.8, 0.243675, 1.37286, 0.2111819267096368
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 1e-06, 0.001, 0.9, 0.386339, 0.825582, 0.44715321982465
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.1, 0.9960202, 0.7457704, -1.614249378031126
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.2, 0.9732617, 1.124774, -3.100750513715015
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.30000000000000004, 0.8931806, 1.545009, -3.357886644297592
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.4, 0.7147031, 2.215088, -3.2565063517378414
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.5, 0.3771254, 4.431725, -2.8035969864374444
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.6, 0.05587676, 28.01811, -2.190652815333854
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.7000000000000001, 0.7531009, 2.574502, -1.9813909855388345
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.8, 0.5492047, 17.04438, -5.737696195887266
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 1e-06, 0.9, 2.46771, 1.73724, -1.8258482864026322
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.1, 0.8102442, 0.5456698, 0.434849882802588
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.2, 0.6951159, 1.034366, -0.0028400114725366733
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.30000000000000004, 0.5464408, 1.423465, -0.03028152865045137
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.4, 0.2786616, 2.78998, -0.003555629246211426
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.5, 0.02686566, 29.40469, 0.01597826442585641
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.6, 0.05805696, 13.65635, 0.03245601000880548
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.7000000000000001, 0.3190681, 3.283468, -0.04277948852831135
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.8, 0.29634, 8.37165, -0.7684421498792082
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 1e-06, 0.001, 0.001, 0.9, 1.34915, 0.792196, 0.2850367634181048
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.1, 0.8669244, 0.3958669, 0.7623818241891633
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.2, 0.7329003, 0.8071629, 0.1991632871488843
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.30000000000000004, 0.5400711, 1.375139, -0.395349393797615
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.4, 0.2783006, 2.834688, -0.892357073543985
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.5, 0.007739398, 84.46824, -1.0120703268511568
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.6, 0.1130236, 4.694065, -1.159871190518549
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.7000000000000001, 0.145514, 3.78954, -1.9016159455905148
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.8, 0.752378, 0.527915, -1.280206440312521
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 1e-06, 0.9, 0.81669, 0.275188, 0.6524770816487321
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.1, 0.9813558, 0.133376, 0.9651259086965506
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.2, 0.7335052, 0.2114033, 0.9284229598600733
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.30000000000000004, 0.4370828, 0.3731691, 0.901054585181974
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.4, 0.1164558, 1.248452, 0.9567514671361915
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.5, 0.0003609752, 8.327985, 0.9474561013651259
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.6, 0.1171631, 0.7575514, 0.9504063323762728
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.7000000000000001, 0.298803, 0.366889, 0.9376262801327903
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.8, 0.895075, 0.203689, 0.8624417359354546
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 1e-06, 0.001, 0.9, 0.856086, 0.263988, 0.8146508326249001
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.1, 0.8775946, 0.4525531, 0.7712309511218138
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.2, 0.8017112, 0.5772327, 0.370864931570117
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.30000000000000004, 0.5743662, 1.889296, -0.44767479259696935
2e-05, 1e-06, 1e-06, 2e-05, 2e-05, 2e-05, 0.001, 0.001, 1e-06, 0.4, 0.04923174, 42.77417, -1.3583069072409566
